RollNumber	Course Code	Marks (200)	Grade	Grade Points
122210d82fbf14e6dad2dedb424dde1fffd583a1fdb76dbdf435fc9df437eda0c08395e5f3dddac42c611f914b3b0afbbd74168787603cd6775f65f16f060bd0	CSE228	147	B+	7
15ac81aaa950f131d0a24809a05207aa9d12515e6ca04970f917e968f9b290b9c40ca42cf2bd572904c1b1ee9ab8e84315bb95b9bb755c64624492446fe25fb0	CSE228	91	D	4
167877f03ef784121d6b3f94d0153f857d59acaca1e09483548d1460d821e0aa5bf8251743516c211e61fb4610276b723e14276970f9b8cf10d87d700e9afe36	CSE228	173	A+	9
ba6673a595f677b1d07b5d7fd9709f8c4112de95d09bab46bef62d3b098d9205ddfb1b4fc6e551b695d56fbfa4b0a728786dcf20fa4215dbf318af33a12d06d4	CSE228	145	B+	7
9e328a2075ed091951c15c208a30229bd175eca43ecfc6d578c4bc587cb5510f9ba94a3c688a4d824045206ed625f26a8f6c7baadc71ed1269bf395425159ec7	CSE228	137	B+	7
6a4de91b76327a4c32718608727c608d4f7c2228d4132a04bf6cc6f202e589e45becbc15a95daea7461da2bee5216fef142f20323e93638c6d0d868e63fd6195	CSE228	141	B+	7
879fd817eaabcdc822f7147c82342def0c1d22f559924a175baa1bcc951a8a23822b9637b0a61392578823732c4586181a440faebef3d54c26ffae8446bdfc29	CSE228	127	B	6
d8faf2e55739eb148748cf9f582b3cbb2f7248cd9d100d0ddc01c97dc57b4d350324f80f8435586ba696f3b7cfa62924309bfd6124314f7e16042f6f9083e68f	CSE228	156	A	8
9642e04c3e6395ab4c1cc4319cac0e0c3d677ab43e9d10ccaa35ff212103a8dfca81a1c55066582f4d53384f14951f5ebc7dc8451902668d30c6f030abbc0318	CSE228	136	B+	7
da73c4779bd51609f16fa089e62dafb93b0f99b63a62db3aed943732f14211cfeb1d9684a538f8dbbdbf6230fa8f8243bbae77df1db13b41122074a04ac7d2cf	CSE228	119	B	6
b472c335648ec7fe4dd437836b45d56ac50d7d163406d9ca2a14aa14d393c2aaf93ab71bf4f00a637ad6bca41ea650e85ad9e4ac9eaba3b238910fe39dc8db0d	CSE228	124	B	6
c90de4b486794c0cf22b7609454450fa1788e1d96ceb72d419f2956585b99fd8fc97a5748e02e9db65405b41e497dea27bc816faed5fe662977606bbfe995ff3	CSE228	107	C	5
c552705794ecec865f072abe10db3e7c6f0c6a35e71ce21196621277802861dad864f9e9e9f5008a738b5ed2a4dd15f6ced4d80fb227417a950cb82760f18ae4	CSE228	102	C	5
9371b06f3e1bb80109eeadb269061b7da790e3cb9b202b1f7614e382c522191486f6ba52e7dce122c0c522d48bb641bd79850f263c37e209fedd15402f2d75b	CSE228	132	B	6
c0f1771ef444d4cb3695603bd89441ec0bf7b18e17d76ec546aff1f8704812afd7d96907d06aefd30f4c5810760c0f1b9e1eb07c33faae894e6461b95f4aeddb	CSE228	118	B	6
9bc8b90838741b50b1668594be19d0ade4cf0403eda7942d7fd5934cc56bec90c0dffb160982b12e14e6e7ccb76781025d4335af7a26a17f4a67abd758d499f5	CSE228	175	A+	9
92584de1c9d830e1b38260661efb17b8e527d7e8031156a2ba90686c2cac171723137930fab5846a1abb51f88b57ef826be9f53cb47957f800f49351677a911f	CSE228	145	B+	7
57c3db0cdb400f35285ca00a8dcca8e64d0dde18aa0c6106d4c8073a1d1d6f2118019368e80272913551ef0ac4b6b72d27b1b5575307d7023598e82e7ef2e561	CSE228	106	C	5
9d12e9c42c915be9de810d0cb894c98b6c46f993ad8cffad8dd04d87f353dc9bff891eccc0b5f53f8c6f8a245964e5f851c3ce13d6652f821c1fc5f21c9ca987	CSE228	115	B	6
43e0a794153bf5c7b61f49a919608b0d0286b6b42304b266ac42970cdd58aebe23468b48bfb35f686211eda94db01c46e08cb894976f231b92e8185d9e3b4e15	CSE228	99	C	5
9112f4187e17abdeae9ad0b2f368ba77de7d48a27216943ba96fa70069ea36e87b372ab2ee3048ed35ee05f19df42576f81a58227b6dc3c4a94c56b0d4036397	CSE228	128	B	6
d67b51b3586f35b659d4f0c5d1c560c5a1645efca552b45dd888ef3ccf69404ff45208b830be5c9724adc0e4914bda74d0a57fa9d96b19c7e0fe6fdcfd891745	CSE228	126	B	6
598528733f932b23e78f1506ac451c9b907950c0c87b08534e67397577980f6930c4d92edf9322980ff5f1260ef32c6a085a84f6b534673fe57aeccfdcc89af0	CSE228	102	C	5
9fdf738fad2459a8b412a8420c7065cdf8501093e2fc878b9d464f95395e9eef23dd81fa411b83699ea778ec5d50d0ec6690059e5a8b23b9e7cceacd4e02c17d	CSE228	125	B	6
e78d65acbfbe703bc0e1d1a26f9a72b4a85e55806810be7c7519afbdb0593b7665274fe58bdc9cb94764dd64d5e28dc4320d9bf1b711a0e452de5b7514d1553	CSE228	152	A	8
541036ffeff295a9d3e5845762d6ca7c31acc349695fca42a9ba87e4ddbe65454641eb4efdd0aeb9e7baa0f5f3ca3bf457c44a4094b01a085feef68c645d8733	CSE228	121	B	6
2728948e6c6112c787a9701043c43f1bb6c972d69418f420976185bf9bd99708c8c69907f7a5e84e6016b01bd44ae6fb7a79576528dcad429eed87b998e7f809	CSE228	158	A	8
73cdd5b8461323881d3c42474c2ac99502559d4b15c704711b6bb9394c560484781642436c21a63cc8561c7c29e451b35ec40d913e9658c4c95932c4d829e48c	CSE228	113	C	5
b5f2f85930dab65be8cebe0315e94c28e59250576e6c355e62dd43270965f041d574a1fdea5387b8ccf989fbbdc376aaa30cf20af254096a24f774f54c897de6	CSE228	150	B+	7
3f234be933e19a0e796627d99c47824eb8db006a4e3c2bd8203c32f881cdbfbc35ad4f309798d4c93dc4cb12b8cdd80856e702524b2da953fe77ef4ba74d58ca	CSE228	135	B+	7
35ee2acd0ffc7e7cd66193749df663077f1adb6e6d5634e1ef8e78f33395b90dd84b75c2ceeff0b3afedaaf8854817ad700a251906325b739a758bbe13e772eb	CSE228	165	A	8
4054fdcfa4f0099272cd1609966dc6da2b85a8fa2c5c8c191d088f9fc28e84710ec84493560d12382d78c302420778d1a3254253665b0364b211e8cfc6922555	CSE228	104	C	5
4a3020afd7c5ee8d3a8a5846ff242b0306b82a20dae957809ec762d95f0b1b9fc843bb51bde753f0ac6d451483751dec86b276a6a1cb6a28b0b9fb8573fee26f	CSE228	156	A	8
b261f90c9be7cb920cdcc63ad26623b4687710bc133be64404ffed03db562189fc5d6ab42b8fd11d9f1561019a6bba7827a3568ebcdbd4ba818a303e0f42ffe1	CSE228	113	C	5
6cdc1ca0240f653c8e6ed36e8a84dd27664768c0d5ce21a34b4a84b13370b953427d27ce2b511534eb13a8e4fd9a4f415f37ca28fde40dc9053cb695d50ae10c	CSE228	83	D	4
6437a5620e9ab7ceb8f4907d998ea5e4a1d0e076e5b1e5947aa290dec434438b9ac2fea74e424e3bc939becca690ead02e4bdd8ecde16c7e97f6c3810e4520e	CSE228	131	B	6
23f49570d7b91b7ad7eb65afa42c2080f81d0e041f7e610a1fa4ea5e27843d59be1b94e9be1f8d1ebff3e70106c23e96067c595a83ea75ef036c0ecb1ae7f7e0	CSE228	119	B	6
e135190c012daf5d294e8597f3aaa16fa7237cb9452784b3f23526544aa2fa04beefccdc8224e1e94d4199500d760e88619efc420f9e38844128a84f39ea838c	CSE228	128	B	6
5943a8e6b98c099814546a9b6abad16f0d54e52590ce3b38356df15c3e13529efb769e4e585041afe03d9a56ad5d59f55916d96401c1dc4ec0dc166a9fbc2535	CSE228	155	A	8
334049ffeb0e10669e330f09d0823617135e0ee7db9a61f0316e4802252b7d4d844c4d8c322bb8619f54ac746f290a52e98b986be412d744188f70da0e50c5a0	CSE228	96	C	5
b9c0e2d52ed0184bcab627812d95b4b3635e9a84b99212c9b7226141e83e9059edffe43fc109234d2dfdb76ae68198f6759acd6ac84e66efc658d2ab20c12e27	CSE228	140	B+	7
b430a4c29a4c5fd340bfdc591dea85bb18c4a4dd36752fe3c1f5a373b6b90bf1dc4f678e6d78708338f89b25785e7997d48c5ee16f3d9471868a2be3901991bf	CSE228	118	B	6
8ef9fbc0ed66bf56b15e271defab7027247831be1cd0b875ca527f7555511169782ddfb6b88f2bf7529d54c428834e0f32d55e67638bb3ab2e9ea5c215f33211	CSE228	150	B+	7
aae95eba81b601fe2e056a00e975d68b64475bdb3a4f43868f6f37ccadcb8967354ceab4e5374a6d95ab67fd7603e7f159472e8c4f1ce28186039b6be82cff11	CSE228	118	B	6
6aafcfe0eddfd1e2d1f9216486cc61de5e710f988ee456f2a84b3dcb9d91728445a0a63d331c93e86385d5776b938626dbc52d1429c3482ec2fb50c6fc1c3c37	CSE228	152	A	8
e71bfd5c5bc21be4c65918e02f2a6e150270be9a5f6bb91c9656a0874be825a9b214e60df11ac56c7b007e1f4a0214bd43b8b6f5bf29d71f9ce97ff247a8e502	CSE228	112	C	5
52ae4adf7612f8c7bad711aff1aeaa78bb0f29b75cdfb94103d00f469bb6e4e62032379814024f5818082587738b7c68476c59e6d17e90d82b576d22973b4b59	CSE228	100	C	5
2b0e48929f3c0fb451efd3ea897068dc834c8ab169d7e90c47f7ceb8dcccf266fbd318df084ca96c46c777185193d0f2b19acabcc8efb0a70043bb1e779f3893	CSE228	153	A	8
fb73b94f55feccba2196761e318894a42c6c39cd60c54cefc00270d5f07e5a0cc55bc791cc3f6cce5df25e6e4b2718a2acc3327ec657d48c4364afe47f5ce208	CSE228	135	B+	7
3aa9fd50a970f8381da101d8ae576e5357f6fd6d0fdf9286ef2b7034d33526d7fff6d5497d4f24bc10868ea81eebb8a75182b748b2f1f969c79aab58cc598d45	CSE228	158	A	8
b26a2f55d1bc793bd2e28024cc272a70114df6b54a00b4a66c7b9469e3b747cc8bbf138e4bb3917e622a3f53e474629fbba887557b31c217c2084647991dc03e	CSE228	143	B+	7
963b6418f9ec618cf51aca05614f17131ca3174897870b79eced0a99df3a7f5dac91fa75e56c0b44960c4386617081ff51628eee19efd84429ee09cb5d346a35	CSE228	88	D	4
145f5294d620fd76f2b961fc5f4de83bf97c8dfb9821d572a38c2177212fc528e16f5f9af71e75c00da5a4ae15e4900bccf0893434a5f0ea75953777bea7344f	CSE228	119	B	6
f67a6e244d8ee8419806363911d956e562c8da0617780fdafaab7826d2c59bd238e70ec44e6667106462b51337b0e3fc7c0e4b78ff9fb3b073a441316feadd1b	CSE228	143	B+	7
3e4598ab581642d47da51d34efea717843d57929d01adb030812f9fbdcfaaf3fb2f513ad71eaf8da25bdc20e14e860bd5e6d297bb21da22f8d6d5f72d6637823	CSE228	86	D	4
441dc894f6850e484573877680e1e87f9287fb91c0afe28e01ed7b3baad8de53046d24c85d3b0a87380c17c28a3af0f18ef8a7790b2880ce281ff82657164c44	CSE228	121	B	6
d25ab2cc4bc1536ca2d357b88efeb3ce2661d60586238c7dd61811707706dddb51fae5e2dabc2f279629b07203ac94bdcb20c8cc02991f8062939d17c1755632	CSE228	126	B	6
ab5bf07894a82ee611472862862f2ad1a118435f704f925c016739ef0e644703d6442dc6e34f6dd53ebcc80ddd4c486ef125a8933c831d8dbc23cd5a8d1b605d	CSE228	87	D	4
eb63b4673fead14692335cb5f19b6120572c3dd7db0dfeddf01edd80d27e0731ae76a3e2eb6f87588b3053c7bf9fa37c0c2e3262ca754a803f11e46c88a99a14	CSE228	123	B	6
2f5bab9a916975fe7812c376fddc2662ff584e80d2e06b3a71348e9821a42a901211cfb03589c7578808914a5c54c0e56c8915bced92c9bbd70ab63d1168dbca	CSE228	155	A	8
7d04ef06622237bf213582d6fb0e1256dfa1f1c894b0e60fe14b577501517c7db42e44bc77cae599155787467d03f01d0322eb314c36abb99fc05920d17be95c	CSE228	132	B	6
cb6805bd8af4395abc9754573bee1bcc098a002439f4425d5e3ac359a07c97ad7186c08dee31ea3f5edaa152b63715b0d7b92b66fa3a816ab62492121f54395f	CSE228	114	B	6
121cd370c0c330752d486a54c5b8f9d3d0f1e8fd3a2b4c41213c586f0e281c1697638abec332fd82fa94d9d2876d7a478251a2be4461be6ee965f7b65ee7b434	CSE228	114	B	6
5d0c39be473a4256c5704d1935ada5bba0dae0b974f6eb25f7569d4a75ec820a21c1c0250aa8026400f3f08242d2ffe1e8926271075ff8e1c0fec52036eb9bcf	CSE228	148	B+	7
a94f3b6014b8503a021076fee99f65fa5e9c025f916db6ba4142137ff815c8eb7715d017e2c7a0df133e87767abc227e6196506ea1114b4f3e94eba6ac7325af	CSE228	157	A	8
5cdd89d9fc3841b094afd2db05a2a6d150878364665421665a6a6adcbd3ec9548e81136b36d83727e573079e0877574350a2afe841d30ac6743ace01b3eba990	CSE228	141	B+	7
d9d246436b50c60f5c8aa946f1fc9d9332f933f5ef9deed0d11da127e79285e504fbd42dafb363377bbf6a5bd693aa1ebebcc53a1da35b2ab3b65ba8ef06331a	CSE228	164	A	8
56de731b15b600a99407f10792d914a09bf1abc08af4db61ad5f6e8cd20a2391ead4bb5bd093466a58546056535c1ce0dfe871445bd7050106e478c89d67c4e	CSE228	128	B	6
96a47a817d0b1b9527a4b40151daa19dcc4393ada6fbe3ca9128ce37c1c586f2eb556b88335e6162e84f9aacf9366f4c1c6a41bdf2469eb176ae5eeb07f6fe56	CSE228	123	B	6
fbd9a523cd08a1aa6da259144f02ffede3a05799ed7662d158e7725312604e7a87822993d74c0ad8f0574c8a1219faf83e98558f35be941ab8ff343c13487428	CSE228	146	B+	7
1f2b47f82b4f203ef9c4b5fabd02a23a0ec3647a39ed711da73604100f2fab4307f6afc17d675c3cd822f12630429d0ba9b8692f3f7dbac71ba8ce7bc2c4b0f7	CSE228	138	B+	7
f515d1f13fa2b319f1d7dc82614470d84c8159d4fd9bfdbb4d169ab8e0b09e2cd118e8f84d18e44af0e046dd4eb673c41471562b5aa85e3c9dcb7e494ea4306f	CSE228	131	B	6
bfd08fc807ffd34088c8a38761b105c90533b569a2e64f298f63afe8b0195ec691b2946614538139ba9347b52172b1d470cbf6c45644d9017d3d0e555d1323b3	CSE228	153	A	8
54b6aa62a7219b7367eb907143854aa27a1c182f6040b982a5bf10ff7f8002608ac810002eecb823a3df104a3856952e4e8011d9b94a258fb89fdfdf8db3f2b9	CSE228	125	B	6
a600d0a80f0dba25778af79d250199ccc32e988aff466cd3c84afc1a883bcc363809f764248f3a6d6ed1be57b3587e3449271c9b6a3d15199b7c0d21f866eba7	CSE228	168	A+	9
bc9752e25b7a658edf01fdd7ccfa71321852ed1d71ce40b75ca81e351b6799ffe191441c680ca92bbaebb17f03ecb05eae54e18a5b97f2a3a88eb1b59b5885aa	CSE228	161	A	8
b5a38728274fbf4b09f309943fc11ecc17461717ab75e1c022e736c3cf71f37ec4c722bbab97209ec144f0d33f7f24cf13ac71ad417e17a27a96bfac5aa7f42d	CSE228	135	B+	7
44ff1f2322596544b3945fdd926d6cbeda9ee00d028af9f992f27e6d8a8549c7d45b74bcccb6f35f0ed719f30b151491efe46031cbd79b69d639a3dedcd06586	CSE228	102	C	5
7fc4a27911b78d0fa797bad74594de31dcbe81d0d57bdd183fa29acf47810b17fb1e35666e23ce5dd93f625705fb77845f3570209aa220b4a36b7f167adba7c2	CSE228	110	C	5
728a0c83c5953b056510c1ef2f32d8f652282c17a6f6f3349ede059fd24072964893948fda7beba253dd13935b62ddb0827ffa27673d8f7e438e89177d1074fa	CSE228	115	B	6
43a4116652c29071d9d612e643d739cc149b4c6eb575c4296aa6d43a6944d96baccb00193b1e77b058a5c073b732cd60c19bcdff71bfb51d6e3630c78d4a29b8	CSE228	109	C	5
82ea1a3dc34a5354d0c45af0bd2ca786767be8ce0029259bc8f59e3867abdb7a0ed0b61e740259617bc2a93ad1e0e4050523385e7347feb9d6fc89b6010a4e04	CSE228	168	A+	9
65ce5b43781f4d99368a08661cb206ffa4e2c940313f194336e3849947ff78be2376fd642646344632f90aa019f3521e4730b54927909b81b3ecd0caade7bf98	CSE228	120	B	6
b5094edb870b9ea00e78f07bd48307cf958c5f8bc8d1fe799b45d973ed64b8b1c41f6fcaf37639d57e8b46b1911e39992433011de7ec9f6584d037122f38c326	CSE228	112	C	5
4f265de3199fb7ad1bccd501de3f8990ff900fc7e17ee95e187587e186e4565d262ce61f056a97c8b7aee8b844d9eb9a9c10c805ec76bfe21ce9411b431e145f	CSE228	192	O	10
d1ef778f9289ac377e7d68f3695641ec8873afb075bd9783338e5963c7d35d6495267cb7647739c0cda6e4d01c6c65f3c146335fc9e1f1f8588e024e53abb640	CSE228	98	C	5
55aba0c65fe7652f6f66e614ccc09792eedffeef6af44ce0de332d105ab7e27620b3de4e8a72a79f48a09fb6a7ce7ed4ecfd6a17a315004857aa831cea4ff06c	CSE3005	87	D	4
3d572020e825d9cbfefa47a768c0b23b506025c569ac9df300248273bf5706ae647ab76773d3390958ae2384ce16bb3d2e634969401288b5b81e5ffe47a199b6	CSE228	144	B+	7
b51529cc13fdb3d33ca9b05441c7256c8aaf0f3452ae14493f87a5879c4ca5c193afe4f3935d00caaea80b54e50ec4d5c549388bdb2d5a8eb8b918fce0546d0d	CSE228	130	B	6
bd98f4a4b821ed12390edebbfdcb4920694c50c84f6b3abd59c583b1a9027611e71632b9fa7261a33038eb95b4cf18861a53482109ddefa3e93e391aaa9b642	CSE3115	178	A+	9
bd98f4a4b821ed12390edebbfdcb4920694c50c84f6b3abd59c583b1a9027611e71632b9fa7261a33038eb95b4cf18861a53482109ddefa3e93e391aaa9b642	CSE3005	153	A	8
bd98f4a4b821ed12390edebbfdcb4920694c50c84f6b3abd59c583b1a9027611e71632b9fa7261a33038eb95b4cf18861a53482109ddefa3e93e391aaa9b642	CSE3014	106	B+	7
faa2cd380a3a26429770425c4538ccfe3780efcd753b6b7c151949ea5e234787000dabd34aea719e6daa40302c8d6c3adb405977c11d109c6cef68efd538ce4a	CSE228	128	B	6
e0ea248f17306b5b035cd80dd0d1313352c9316d8c7fa4129efbbfcd65e248f3a6f2e703dab6e377c754dabee93ac5dc9d1cf6ba8e1de8bd234bab2a08216d58	CSE228	145	B+	7
acfce85e02b24d62820f9e2b5d746d4b5df9e9386ceffb4b69c5402f21ff8d5c8c99e35b985a559159e55622a25fc7f5ce0cf667305f66b52ecdde9718925b6b	CSE228	124	B	6
cbda291e6ec29026bb9ca9b853df9f722ae893617253c51fa76e760ac91625b8f5a9075802d3a0a0ceca9d440bdf45ef25b49a3c4456e27627af37fae979719c	CSE228	132	B	6
b750fc039ce952c2e653415095143adac12f2156ffd7551ace5aeede3a4fb376697bd3a81def03492a45d18dc45e57f8d56456caf39c12ec435883edc5ee6144	CSE228	172	A+	9
4970c63aa7e9f29c99a953ba5f2a8d54723c4ffb726a5f78fcb606eff543c21af389bbfb0ce0be6ba52b1623f974182f44a28a749e3f9525e2581c9f2efa3b13	CSE228	126	B	6
45bbf3a0979660a9e167efb50847fd0c16c11420d38084a649ade0ce7e23e4fd3e0b6cd37b861036f96ad78d67d3e8e6d899b7458f8197414575854690352d02	CSE228	152	A	8
eafc415553510fbf5972ee6dd60805c9f088c3fd16dca8409f3aebcb4d3a6a86ea45fe7196a06475c1b3daec503648f3e5c8bc4c490a10dbb1ca1e53c3208eac	CSE228	151	B+	7
48b16c43daaa853f949329371cf8c8a728a6726d37a8e97816898c77c65f35fa1b3c86b283dd23c5ca37a682ef7d9b4b8842683dcd52ff6aa315bb6eef566f40	CSE228	104	C	5
f35ae5e76e91e7652126f5583849e039b497fe0c7763f0d6900d03a9a27f45f4c9644b02e5eca457b5d73d0b1f138cd05ca6ac494013a1ac3ba6442cdd9335f8	CSE228	180	A+	9
e7c84e84da53647b472a32d8b3884bc6447a381a673d8a6423418350e74d62cff9e56e2bf12714bc9c6724efa76d71ad8facbdb9d01ab0d17eb2344acf4efdc5	CSE228	158	A	8
cff35547cc71db9820c613c0b806f8a35fde9d2f33c87d4d9a8f1fa1ed1c778f23f581ba2f5534727a93bb1924db7790334934f79996989e5426dc9b51e38481	CSE228	145	B+	7
b997d4ed2ef674047629286cd5e54d16a2b6fe456deb1dbb6fd06bf6d476836c34c14a706ef75c4adfcb790c1fdfd9c9b81c3dd66a3acebbbf2dee86750ee19a	CSE228	149	B+	7
f5e8dddc0143fe59bf40765d67a51cfe273beff9c7ad358ceaad81f33e6bff75db9c9782a590336a054be5a1375ef034b1cded1c75435c7d6105c3bf17ea0fff	CSE228	124	B	6
328e349d6516447c4987c91cf7899e0ccf74ad6d741a971fc4cf4f0134acd67f24b46a9c96b6d7fe8ffa5c68da25750edf10ff9589caa28e38c248b1ca70991	CSE228	160	A	8
c7254634c6611f3e242d52ab305d23170808b168f90bff78f9bbc41668e727dbfc5cf4ad2609387b3648cbcb1acc7ec7acf34e73b9a2fec1b3144700b3029fe	CSE228	147	B+	7
4069f39e0b1e060cb967bd1531aff351536ae90c87f3a27b6eb2c8ff8695d3884694e4f4d63141d55901450ec0f1a967e7492718c64514e4ac40eb028e0b5952	CSE228	125	B	6
87c9d1ce1c40f4079c3a959bd3fa6e8a58304f19eb386005d31953f255cbb10d557d9fd4645c82199ac5f900869f6e3fcf43106125cf83f8bf53deddb683102f	CSE228	118	B	6
25e1289193034007524e1c884aa616af1a89f72b11f6ac686e2afd9bf67281ad34e5ed68dae7a1d120681551fbe7b0a244c0a15b8cc91fae0673815bc2ad5cec	CSE228	144	B+	7
997e3ea24562c4e6683327c40a1911550e88f5569fb30a170951ba2b7044235d6018b86b9904f9b70f7d4a7d857a7ab325336c19ac1500ba566831829b0a389b	CSE228	134	B+	7
c6af16db31eccbf18d52100367973db4047f263b2854032ff6edc915d5c48745a2e9029a34883ed39bbe5b10b0c65df11068d2f46caeb9daf283928a9d4b859a	CSE228	123	B	6
16c8dbd870dc9888746fa7177ed83c2a95485c01485efb1def478b154fae58ea2454774b6046860b963ab00146eceae1baedf66262ba734938e1260f73caab2f	CSE228	111	C	5
f03f4cb5f137997a93a0696b8986b212042de3083de452851ac160ea41c31a59002a5d3b8785ec1eeb481efd82bf4d3201d4810d02cdbeb0f0e67e0b559da049	CSE228	146	B+	7
28cd7d6d47cbd7d6aba0a96029067a463000b2e1cc0730840cb2c552081931a29a15fa898b754fe3c318680c1bc17e00e168056d80f27472d67f58c82b7a3327	CSE228	105	C	5
8c247da8a43b4de657f04aebca01612ec039d75a0e681eb9381fa22819ac6faec7033392e9bb80d9063afd59e322d07e02792a2fe21a7588448d5c7c16c30164	CSE228	126	B	6
bee703a11c7bf46c461c49ee51c7f46b9c7475b0d076018b686a1bc88a002c53c06bffeeb7b29d423e808a1d9556a1c2a4ba46804fd598f4128af118abcb7e85	CSE228	152	A	8
18ce44d0f55ca06549247a4617dd90d56cae3818cd274b68033f47d4f098bc42cd3c25ba4c775f0972b5dc5ed9add706d0d37edb020ab3a25506196ddc31e375	CSE228	153	A	8
ca97051e25392e22f0427337fe78c8ea3f43a7d2bb842510de277eae08791d8231386d1bd1ce1d1d1f1df1bd26fac384ab1aa5794e9077ee679fa5280448e07b	CSE228	194	O	10
2371fea51995f94e13066b740283316d4e46d041b90f34d9f42ecbf070fbbf0e76a461cdbc5e72bb5ed14729475abed7ac6d15ac35dc6841976e3ee462d53fef	CSE228	159	A	8
9b26530b8f2437f2aa3bf599ac783f6904044b229605af8ef2bc5eef5b59947cac38a2b279c8b8c3bb3dc215969eee60d5b75f6d9baf2cdaac07d42c91dde176	CSE228	127	B	6
84341b15feb380bc7aab9c247c87abe86202ee33073fbd28b0aef68646a9167017d2b1cf9345a9223199cc10a5739761bb3ab62f9196bb27c46bab3854b99f57	CSE228	173	A+	9
4a819626b328ea5f2b921a4135646147e069b0ffeb255e726d40cf8c3a4a0042f9245edc90f26e14a2ba7883415cb7832143e296256259790e0af62cde619480	CSE228	112	C	5
c5b29981ddc24832048b66b9f0d6179d6ef1d6a097751f9b32e8d2137a84e8c8c0d76f6f4eebd0ecb06e6bad81f3b2b2b75549ba7010310803034094ff589a2a	CSE228	170	A+	9
93a37ed4c26ef08e59d868b72ed23e5b1119164e67462fb6d413776950f18ac633c345e8c3f00394619b0c642928894796ff43cebe6c5d3591b8207e114bf1aa	CSE228	157	A	8
e0d98b351d5e8fe2b128bca52c4c9f013ed865a281b92f654a9465d12faa610e2d0abb2c7b51cf686cc44fef3a92ccde108079d64daa094d90c6e5ac7de8cbde	CSE228	152	A	8
65e8d947ae8e08bd6c34cf042671e1459d9996227d1d7b810b20faccee71210b7df30f51781f61e062f67af0c5c2b2d310ec3a317012d79894e0f2da6581e50d	CSE228	127	B	6
1928294e9d6d6bc568303581295edec40c104a6e2e86f07588b542b0c52732806719db0baa56e532d29e1df4b3d781ad4da8dae3bcdee0bfd94daac07d4b0abc	CSE228	145	B+	7
e9bc6319bedeeb0ed4228612287d3eb60142e2f7921c26fd895b85a3c459c199567b9f41beacaf97bf500cd79a4a3afa0005707de93f6b647a68b56e8b9217bd	CSE228	147	B+	7
a34ca9521f10b31180bd193e2ea3205072072119e75f6c83b36cbae45fe82fcc8d27a0e43c5420b553e9cf9acb4abc8a381272529dd7ab186be47f5f40d47b00	CSE228	133	B+	7
476703d81e7dfc083c87da5e4b8bd24210c33147ca77dbfd2470f85fe0257e1e674f28355fdf77a278d46caaefee4b9a3f82b6a17a24493ef9f4cd9a62ef7437	CSE228	137	B+	7
57a31f3acf9d68553ac77154952a3a50e009311a23caae9ca51bfe4b3672c5f556b7f0be4b686d4ef46ebf23a68b4d36fd9ed43a0c7e92f9462e6d7ce208c388	CSE228	156	A	8
34da1871ddedf40b00fbdce7b8ed8d2b5667a249a09aa0b7e7a007cc1529f01baa1c7e77c986385b714bfc11826621ea2b7b6a8933de182046f42e2ecf3ec2c4	CSE228	174	A+	9
3671f9886b9e7c778246f0df762773a72934aec78095c44716fa1b9765bbd6ee946530cff2720e5b34f30c51a31c6197e7cbdbf90508636162a5f165ccb41a58	CSE228	162	A	8
d83d802e4d2e6d4cb4352cf8bcc9bccf683b90f119210b9928c358e74887ed3ca6fc8b85e73e62e5f11e26553b94d73a25211f749604a3466000064786f7ad6	CSE228	124	B	6
9efb9d9c375fba762bede5b28e36802b5a60dd68f4bb9076edb29a94f0dac7a29aa103cb3328bf9fa2ccb4db2b3f588134f1c13af15a492bb0bb94339b091689	CSE228	109	C	5
dc7cb2932c2602611b6439c5788633e59879e62d49853caf75e6c5e0b3c16f9309e5694c67596b38d4ef0577fdeab880027ba4145a6421882533f50c55da475d	CSE228	133	B+	7
38aca687fb841d98391d7fa87737aab5f24b82ac96141c01342472e9e509466a1a08890bdf31b77c4fcad67fa1288da2a26ad1b4e495258d1513ef3ed793788	CSE228	173	A+	9
5d32c976849491e035cf15b5e1a08d8f6e2a6dca1d97366f2f089a302de70742f3a4a15e98db659b6dea4db629d39681329cac23688108998db7ac4ef9613c39	CSE228	168	A+	9
f420f16b236d79905ba05679203ba8cedf224b4182fc64231851b191d333ec492b9be4fa892c7542b708b9b1167ad3ed27a41ba9dda59337800cad481d45cc5f	CSE228	195	O	10
76acfd0efc2bbef7fb5d1adbcad728b2cda590df3768e139778043cc1ce38e52c31d3bbb63e9f3c36d2e5b279a79aa14d80557dda925499da88c535e8882f7e7	CSE228	180	A+	9
32f0cb527dd56a4869f738294a9c353ae945ac6520ae79725af4955efd19084015287c40bfba69b8d301e0ec996f792bcdc3b0dc4028d83831c12f3374a30c85	CSE228	172	A+	9
88884ee2a79f46dd2dcfdc1fcec9d5b992ae76ec78492f1734fc56aa78eb03efd70e3978c6865b62d5abafcdde76506cf780382d4967c22558de6ea76f9847b1	CSE228	148	B+	7
6eba0459de65776dc018c24a5c3854abe517f71b8920712dd29d5151f8b6bcec4615955ff2eff31a8da47985afb148082b048e2301560e21a9d693ba4b9063d8	CSE228	155	A	8
cd6fdd36eafd955b861b5cccf18c6b8f85be5df3b5ca3945f3a54523854e85c2ce97f1dee8026c01665209b11d294a5c56d104e62e59a562a913fd67e404d763	CSE228	156	A	8
